id	sentence	mean_word_length	mean_syllables	max_syllables	lexical_density	tokens	max_dependency_distance	fin_verbs	mean_band_subtlex	mean_complexity
834	Die Großeltern mütterlicherseits hatten ihren Nachnamen Dörzbacher in Koch geändert.	7.4	2.4	5	0.4	10	10	1	14	1.666666667
835	Die Großeltern väterlicherseits trugen noch traditionell jüdische Namen, Abraham und Hindel Einstein.	7.333333333333333	2.3333333333333335	5	0.4166666666666667	12	10	1	12.2	2.153846154
836	Mit den Eltern Albert Einsteins änderte sich das.	5.125	1.625	3	0.25	8	6	1	10.5	1.3
837	Sein Vater Hermann Einstein stammte aus der oberschwäbischen Kleinstadt Buchau, in der es seit dem Mittelalter innerhalb des Territoriums des freiweltlichen Damenstifts Buchau eine bedeutende jüdische Gemeinde gab (siehe auch: Familie Einstein in Bad Buchau).	6.285714285714286	1.9714285714285715	5	0.4	35	35	2	13.714285714285714	3.5
838	Der erste namentlich nachgewiesene Vorfahre Albert Einsteins, ein aus dem Bodenseeraum stammender Pferde- und Tuchhändler namens Baruch Moses Ainstein, wurde im 17 Jahrhundert in die Gemeinde aufgenommen.	6.444444444444445	2.1481481481481484	5	0.4074074074074074	27	31	1	15.1	4.8
839	Auf den Grabsteinen des Buchauer jüdischen Friedhofs sind noch heute die Namen vieler Verwandter Einsteins zu finden; so unter anderem auch der des letzten Juden Buchaus, Siegbert Einstein, eines Großneffen des Physikers, der das KZ Theresienstadt überlebt hatte und nach dem Zweiten Weltkrieg zeitweise zweiter Bürgermeister der Stadt Buchau war.	5.86	1.8	5	0.38	50	32	3	12.842105263157896	4.466666667
840	Hermann Einstein übersiedelte mit seinen Brüdern 1869 nach Ulm.	6	1.7777777777777777	4	0.2222222222222222	9	7	1	16.5	1.7
841	Dort heiratete er 1876 Pauline Koch und lebte in der Bahnhofstraße B135, wo Albert Einstein am 14 März 1879 zur Welt kam.	4.454545454545454	1.5	4	0.2727272727272727	22	24	3	11.5	1
842	Albert wuchs in einer assimilierten, nicht strenggläubigen deutsch-jüdischen Mittelstandsfamilie heran.	8.272727272727273	2.5454545454545454	6	0.5454545454545454	11	12	1	16.333333333333332	2.111111111
843	Die Familie zog kurz nach der Geburt Alberts 1880 nach München, wo sein Vater und sein Onkel im Oktober 1880 einen kleinen Betrieb zur Gas- und Wasserinstallation gründeten.	5.142857142857143	1.7142857142857142	7	0.42857142857142855	28	29	2	11.416666666666666	1.777777778
844	Da dieser wirtschaftlich zufriedenstellend lief, beschlossen sie 1885 und mit Unterstützung der gesamten Familie, eine eigene Fabrik für elektrische Geräte (Elektrotechnische Fabrik J Einstein & Cie) ins Leben zu rufen.	6.166666666666667	2.066666666666667	5	0.5	30	29	2	11.4	4
846	Zweieinhalb Jahre nach Albert wurde seine Schwester Maja (* 18 November 1881 in München; † 25 Juni 1951 in Princeton, New Jersey, USA) geboren.	4.75	1.7083333333333333	3	0.20833333333333334	24	13	1	9.4	1.363636364
847	Ob Albert schon zu jener Zeit an die Isar kam oder erst 1885 als Sechsjähriger, ist unter Historikern umstritten.	4.894736842105263	1.5789473684210527	4	0.2631578947368421	19	20	2	13.2	3
848	Gesichert ist dagegen, dass die Familie ein Gebäude im Hinterhof der Adlzreiterstraße 12 bewohnte, die heute zum Anwesen Lindwurmstraße 127 im Münchener Stadtteil Isarvorstadt gehört.	6.24	2.12	5	0.44	25	30	3	13.636363636363637	3.9
849	Eine Hochbegabung war in seiner Jugend nicht abzusehen.	5.875	2.125	4	0.375	8	8	1	15.666666666666666	1.8
850	So begann Albert erst im Alter von drei Jahren zu sprechen.	4.363636363636363	1.4545454545454546	2	0.36363636363636365	11	11	1	7.75	1.222222222
851	In der Schule war er ein aufgeweckter, bisweilen gar aufrührerischer Schüler.	5.909090909090909	2	5	0.36363636363636365	11	12	1	14	3.666666667
852	Seine Leistungen waren gut bis sehr gut, weniger gut in den Sprachen, aber herausragend in den Naturwissenschaften.	5.647058823529412	1.8823529411764706	6	0.4117647058823529	17	16	1	9.571428571428571	2
853	Einstein las populärwissenschaftliche Bücher und verschaffte sich selbst einen Überblick über den Forschungsstand.	7.769230769230769	2.1538461538461537	8	0.46153846153846156	13	12	2	14.833333333333334	2.4
854	Besonders die Naturwissenschaftlichen Volksbücher von Aaron Bernstein gelten als prägend für sein Interesse und seine weitere Laufbahn.	6.9411764705882355	2.235294117647059	7	0.4117647058823529	17	10	1	15	2.625
855	Hierzu zählt auch die Schrift von Felix Eberty Die Gestirne und die Weltgeschichte.	5.384615384615385	1.6153846153846154	4	0.3076923076923077	13	12	1	14.25	2.3
857	1884 begann er mit dem Violinspiel und erhielt Privatunterricht.	6.111111111111111	1.7777777777777777	5	0.4444444444444444	9	8	2	15	1.6
858	Im Jahr darauf kam er in die Volksschule, ab 1888 besuchte er das Luitpold-Gymnasium (nach verschiedenen Standortwechseln erhielt es 1965 den Namen Albert-Einstein-Gymnasium).	5.615384615384615	1.8461538461538463	4	0.5	26	29	3	12.76923076923077	3
859	Es ist nicht zu verwechseln mit dem heutigen Luitpold-Gymnasium in München.	5.25	1.75	4	0.3333333333333333	12	9	1	14.75	2.5
860	Die Novemberrevolution von 1918/19 führte in der Endphase des Ersten Weltkrieges zum Sturz der Monarchie im Deutschen Reich und zu dessen Umwandlung in eine parlamentarische Demokratie, die Weimarer Republik.	6.137931034482759	2.103448275862069	8	0.4827586206896552	29	28	1	13.928571428571429	3.083333333
861	Die tieferen Ursachen der Revolution lagen in den extremen Belastungen durch den mehr als vier Jahre währenden Krieg, im allgemeinen Schock über die Niederlage des deutschen Kaiserreichs, in dessen vordemokratischen Strukturen und sozialen Spannungen sowie in der Politik seiner reformunwilligen Eliten.	6.341463414634147	2.1707317073170733	6	0.5121951219512195	41	39	1	14.142857142857142	4.7
862	Ihr unmittelbarer Auslöser aber war der Flottenbefehl der Seekriegsleitung vom 24 Oktober 1918.	6.3076923076923075	2.076923076923077	5	0.38461538461538464	13	8	1	16	2.2
863	Er sah vor, die deutsche Hochseeflotte trotz der bereits feststehenden Kriegsniederlage Deutschlands in eine letzte Schlacht gegen die britische Royal Navy zu entsenden.	6.304347826086956	1.9565217391304348	5	0.391304347826087	23	23	1	13.444444444444445	4.375
865	Dieser wiederum entwickelte sich innerhalb weniger Tage zur Revolution, die das ganze Reich erfasste.	6.142857142857143	2.2857142857142856	5	0.42857142857142855	14	14	2	10.5	2.25
866	Sie führte am 9 November 1918 in Berlin zur Ausrufung der Republik und zur Machtübernahme der Mehrheitssozialisten unter Friedrich Ebert.	5.85	1.9	6	0.3	20	22	1	15.166666666666666	2.2
867	Wenig später folgten die Abdankungen Kaiser Wilhelms II und aller anderen Bundesfürsten.	6.333333333333333	2.1666666666666665	4	0.4166666666666667	12	10	1	13.4	3.083333333
868	Über die Parlamentarisierung hinausgehende, von rätedemokratischen Ideen geleitete Ziele des linken Flügels der Revolutionäre scheiterten am Widerstand der SPD-Führung.	7.35	2.65	7	0.65	20	16	1	15.615384615384615	3.642857143
869	Aus Furcht vor einem Bürgerkrieg wollte sie – wie auch die bürgerlichen Parteien – die alten kaiserlichen Eliten nicht vollständig entmachten, sondern sie mit den neuen demokratischen Verhältnissen versöhnen.	6.518518518518518	2.074074074074074	5	0.48148148148148145	27	21	1	13.923076923076923	4.058823529
870	Dazu ging sie ein Bündnis mit der Obersten Heeresleitung (OHL) ein und ließ im Januar 1919 den sogenannten Spartakusaufstand gewaltsam niederschlagen, unter anderem mit Hilfe irregulärer, rechtsgerichteter Freikorpstruppen.	6.821428571428571	2.2857142857142856	6	0.5	28	32	2	14.642857142857142	4.5
871	Weitere Versuche zur Gründung von Räterepubliken, etwa in Bayern, blieben ebenfalls erfolglos.	6.666666666666667	2.3333333333333335	6	0.5	12	13	1	13	3.285714286
873	Während die kriegsmüden Truppen und die über die kaiserliche Regierung desillusionierte Bevölkerung das baldige Kriegsende erwarteten, plante in Kiel die deutsche Marineleitung unter Admiral Franz von Hipper eigenmächtig, die Flotte zu einer letzten Schlacht gegen die Royal Navy in den Ärmelkanal zu entsenden.	6.186046511627907	2.0930232558139537	6	0.4186046511627907	43	28	2	13.833333333333334	4.285714286
874	Der Flottenbefehl vom 24 Oktober 1918 und die Vorbereitungen zum Auslaufen lösten zunächst eine Meuterei unter den betroffenen Matrosen und dann eine allgemeine Revolution aus, die in wenigen Tagen die Monarchie im Reich beseitigte.	5.794117647058823	2.1176470588235294	5	0.4117647058823529	34	25	2	13.714285714285714	4.5
875	Die meuternden Matrosen wollten nicht im bereits verlorenen Krieg sinnlos geopfert werden.	6.5	2.0833333333333335	4	0.5	12	12	1	13	2.769230769
876	Zudem waren sie überzeugt, im Sinne der neuen Regierung zu handeln, die Friedensverhandlungen mit der Entente anstrebte.	5.9411764705882355	1.9411764705882353	6	0.47058823529411764	17	17	2	13	3.7
877	Deren Glaubwürdigkeit hätte ein gleichzeitiger Angriff der Flotte zunichtegemacht.	8.11111111111111	2.5555555555555554	5	0.5555555555555556	9	9	1	14.6	3.6
878	Der Publizist Sebastian Haffner sah daher nicht in den Matrosen die eigentlichen Meuterer.	5.923076923076923	2.076923076923077	4	0.38461538461538464	13	9	1	14.2	2.333333333
879	Vielmehr bezeichnete er das Vorhaben der Admiralität als „eine Meuterei der Flottenführung gegen die Regierung und ihre Politik“.	6.055555555555555	2.2222222222222223	5	0.3888888888888889	18	19	1	13.571428571428571	4.444444444
880	Der Matrosenaufstand begann auf Schillig-Reede vor Wilhelmshaven, wo die deutsche Hochseeflotte in Erwartung der geplanten Seeschlacht vor Anker gegangen war.	6.476190476190476	2.0476190476190474	5	0.5238095238095238	21	21	2	15.181818181818182	3.3
882	Auf drei Schiffen des III Geschwaders weigerten sich die Matrosen, die Anker zu lichten.	5.214285714285714	1.6428571428571428	3	0.42857142857142855	14	9	1	15.166666666666666	2.909090909
883	Auf den Schlachtschiffen des I Geschwaders Thüringen und Helgoland gingen Teile der Besatzungen zu offener Meuterei und Sabotageakten über.	6.315789473684211	2.1578947368421053	6	0.42105263157894735	19	10	1	15	3.2
884	Als aber am 31 Oktober einige Torpedoboote ihre Geschütze auf diese Schiffe richteten, verschanzten sich rund 200 Meuterer zunächst unter Deck, ließen sich dann aber widerstandslos verhaften.	6	2	5	0.4074074074074074	27	16	3	14.181818181818182	4.9
885	Da die Marineleitung sich des Gehorsams der Mannschaften nicht mehr sicher war, ließ sie ihren Schlachtplan fallen und beorderte das Geschwader nach Kiel zurück.	5.666666666666667	1.7083333333333333	4	0.375	24	14	3	13.88888888888889	4.333333333
886	Nach einer störungsfreien Übung in der Helgoländer Bucht ließ Geschwaderkommandeur Vizeadmiral Kraft während der Fahrt durch den Nord-Ostsee-Kanal 47 Matrosen der „Markgraf“, die als Haupträdelsführer galten, verhaften und in Kiel arrestieren.	6.242424242424242	1.9696969696969697	6	0.5151515151515151	33	31	2	15.058823529411764	5.25
887	Die Matrosen und Heizer versuchten nun, ein erneutes Auslaufen zu verhindern und die Freilassung ihrer Kameraden zu erreichen.	5.944444444444445	2.0555555555555554	4	0.5	18	15	1	13.11111111111111	3.375
889	Sie schickten Delegationen zu den Offizieren, die aber nicht angehört wurden.	5.909090909090909	2	5	0.36363636363636365	11	11	2	15	3.1
890	Daraufhin suchten sie verstärkt Kontakt zu Gewerkschaften, USPD und SPD.	6.1	1.8	4	0.4	10	10	1	12.25	3.4
891	Nachdem die Polizei das Gewerkschaftshaus für den 2 November gesperrt hatte, versammelten sich am Folgetag mehrere tausend Matrosen und Vertreter der Arbeiter nachmittags auf dem Großen Exerzierplatz.	6.37037037037037	2.111111111111111	4	0.4074074074074074	27	17	2	13.727272727272727	3.9
893	Die Menge forderte unter der Losung Frieden und Brot die Freilassung der Meuterer, die Beendigung des Krieges und eine bessere Lebensmittelversorgung.	6.095238095238095	2.0952380952380953	7	0.5238095238095238	21	20	1	13.272727272727273	3
894	Zuletzt zogen die Teilnehmer zur Arrestanstalt, um die verhafteten Matrosen zu befreien.	6.25	2.1666666666666665	4	0.5	12	13	1	14.333333333333334	2.615384615
895	Um die Demonstranten kurz vor ihrem Ziel am weiteren Vordringen zu hindern, befahl ein Leutnant namens Oskar Steinhäuser seiner Patrouille, zunächst Warnschüsse, dann gezielte Schüsse in die Menge abzugeben.	6.0344827586206895	1.9655172413793103	4	0.4827586206896552	29	19	1	12	3.583333333
896	Dabei wurden sieben Personen getötet und 29 schwer verletzt.	5.666666666666667	1.8888888888888888	3	0.4444444444444444	9	5	1	8.5	1
897	Auch aus der Demonstration heraus wurde geschossen.	6.285714285714286	2.142857142857143	5	0.2857142857142857	7	7	1	11.5	2
899	Nach dem Gewaltausbruch zogen sich sowohl die Demonstranten als auch die Patrouille zurück.	6	1.8461538461538463	4	0.3076923076923077	13	10	1	14.75	2.5
900	Dennoch wurde aus dem Massenprotest nun ein allgemeiner Aufstand.	6.222222222222222	2	4	0.3333333333333333	9	8	1	16	1.875
901	Am 4 November durchstreiften Gruppen Aufständischer die Stadt.	6.75	2	4	0.625	8	6	0	13.8	2.3
902	In der großen Kasernenanlage im Norden Kiels kam es zu Demonstrationen.	5.454545454545454	2	6	0.45454545454545453	11	9	1	12	2.285714286
903	Karl Artelt organisierte den ersten Soldatenrat, dem bald weitere folgten.	6.3	2.2	5	0.5	10	9	2	12.8	1.888888889
904	Soldaten und Arbeiter brachten die öffentlichen und militärischen Einrichtungen Kiels unter ihre Kontrolle.	7.230769230769231	2.4615384615384617	5	0.5384615384615384	13	10	1	11.285714285714286	1.6
906	Als entgegen seiner Absprache mit Artelt auswärtige Truppen zur Niederschlagung der Bewegung anrückten, wurden diese von den Aufständischen abgefangen.	6.894736842105263	2.3157894736842106	4	0.42105263157894735	19	21	2	14.875	3.4
907	Sie kehrten entweder um oder schlossen sich der Aufstandsbewegung an.	5.9	1.8	5	0.3	10	9	2	16	3.6
908	Damit war Kiel am Abend des 4 November fest in der Hand von etwa 40000 revoltierenden Matrosen, Soldaten und Arbeitern.	4.9	1.7	5	0.4	20	21	1	11.5	2
910	Das Europäische Parlament (inoffiziell auch Europaparlament oder EU-Parlament; kurz EP) mit offiziellem Sitz in Straßburg (siehe unten) ist das Parlament der Europäischen Union (Art 14 EU-Vertrag).	5.785714285714286	2.0714285714285716	6	0.5714285714285714	28	27	1	13.5625	1.777777778
911	Seit 1979 wird es alle fünf Jahre (zuletzt 2014) in allgemeinen, unmittelbaren, freien, geheimen, aber nicht gleichen Europawahlen von den Bürgern der EU gewählt.	5.5	1.8333333333333333	5	0.375	24	30	1	12.444444444444445	3.785714286
912	Damit ist das Europäische Parlament nicht nur das einzige direkt gewählte Organ der Europäischen Union, sondern die einzige direkt gewählte supranationale Institution weltweit.	6.608695652173913	2.391304347826087	6	0.6086956521739131	23	13	1	12.357142857142858	2.7
913	Seit der Gründung des Parlaments 1952 wurden seine Kompetenzen bei der EU-Rechtsetzung mehrmals deutlich erweitert, vor allem durch den Vertrag von Maastricht 1992 und zuletzt durch den Vertrag von Lissabon 2007, der am 1 Dezember 2009 in Kraft trat.	5.2	1.575	4	0.3	40	28	2	13.5	3.3
914	Auch in Bezug auf die Bildung der Exekutive, also die Wahl der Europäischen Kommission, wurden die Rechte des Parlaments schrittweise ausgebaut.	5.761904761904762	1.9523809523809523	4	0.47619047619047616	21	23	1	13.5	4.222222222
915	So müssen sich die Kandidaten für die EU-Kommission zunächst einer Anhörung im Europäischen Parlament stellen und ihre Eignung und Befähigung für das vorgeschlagene Amt unter Beweis stellen.	5.785714285714286	2.0357142857142856	5	0.4642857142857143	28	18	2	13.615384615384615	4.555555556
916	Diese Anhörung führt in der Regel der entsprechende Ausschuss des Europäischen Parlaments durch und alle Anhörungen werden per Web-Stream über die Website des Europäischen Parlaments auch öffentlich gemacht.	6.137931034482759	1.9310344827586208	4	0.5172413793103449	29	28	2	13.333333333333334	4.111111111
917	Erst nach der erfolgreich bestandenen Anhörung kann der Kandidat zum Mitglied der EU-Kommission gewählt werden, auch dies geschieht durch das Europäische Parlament (Plenum).	6.083333333333333	1.9166666666666667	4	0.5	24	17	2	13.666666666666666	3.3
918	Im Europäischen Parlament fehlt der typische Gegensatz zwischen Regierungs- und Oppositionsfraktionen.	8.181818181818182	2.727272727272727	8	0.6363636363636364	11	9	1	13.666666666666666	1.333333333
919	Anders als in den meisten nationalen Parlamenten, wo die Regierungsfraktionen normalerweise loyal zur Regierung stehen und deren Gesetzentwürfe prinzipiell unterstützen, bilden sich im Europäischen Parlament je nach Abstimmungsthema wechselnde Mehrheiten.	7.433333333333334	2.533333333333333	6	0.5	30	24	3	14.933333333333334	4
920	Dies bewirkt auch, dass die einzelnen Europa-Abgeordneten unabhängiger sind und mit Verhandlungsgeschick und Sachkenntnis größeren Einfluss auf die EU-Gesetzgebung haben, als es Abgeordneten nationaler Parlamente möglich ist.	6.689655172413793	2.2758620689655173	5	0.5172413793103449	29	32	4	14.2	4.7
921	Das Bundesverfassungsgericht spricht dem Europäischen Parlament in seinem Urteil zum Lissabon-Vertrag vom 30 Juni 2009 nur eine eingeschränkte demokratische Legitimation zu und sieht seine Entscheidungskompetenzen bezüglich weiterer Schritte einer europäischen Integration dadurch begrenzt.	7.529411764705882	2.5294117647058822	7	0.5294117647058824	34	35	3	13.555555555555555	4.8
922	Seit der letzten Europawahl umfasst das Parlament regulär 750 Sitze zuzüglich des Präsidenten, also 751 Abgeordnete (Art 14 Abs 2 EU-Vertrag) und damit die 1,7-fache Anzahl vom Repräsentantenhaus der Vereinigten Staaten.	5.606060606060606	2	6	0.5151515151515151	33	34	1	13.176470588235293	3
923	Das Parlament hat derzeit acht Fraktionen sowie 21 fraktionslose Abgeordnete.	6.7	2.4	5	0.4	10	8	1	16	2.1
924	In ihren Heimatländern sind diese Abgeordneten Mitglieder in rund 160 verschiedenen nationalen Parteien, die sich auf europäischer Ebene großenteils zu Europaparteien zusammengeschlossen haben.	7.3478260869565215	2.5652173913043477	6	0.43478260869565216	23	18	2	14.8	3.428571429
925	Präsident des Europäischen Parlaments ist seit dem 17 Januar 2017 Antonio Tajani (Europäische Volkspartei).	6.5	2.2857142857142856	4	0.42857142857142855	14	11	1	13.666666666666666	1.142857143
926	Arbeitsorte des Europäischen Parlaments sind neben Straßburg auch Brüssel und Luxemburg.	7	2.1818181818181817	4	0.2727272727272727	11	11	1	17	2.4
927	Regelungen zu Organisation und Arbeitsweise enthält die Geschäftsordnung des Europäischen Parlaments.	8.181818181818182	2.8181818181818183	6	0.6363636363636364	11	6	1	15.142857142857142	3.333333333
928	Die Aufgaben des Europäischen Parlaments sind in Art 14 EU-Vertrag beschrieben.	5.583333333333333	1.8333333333333333	4	0.5833333333333334	12	13	1	12.571428571428571	2.166666667
929	Demzufolge wird das Parlament gemeinsam mit dem Rat als Gesetzgeber tätig, übt gemeinsam mit ihm die Haushaltsbefugnisse aus und nimmt die politische Kontrolle wahr.	5.833333333333333	1.9583333333333333	6	0.4583333333333333	24	15	3	12.090909090909092	3.615384615
930	Des Weiteren soll es beratend tätig werden und den Kommissionspräsidenten wählen.	6.363636363636363	2.272727272727273	8	0.45454545454545453	11	6	1	14.6	2.714285714
931	Das Parlament teilt sich die Gesetzgebungsfunktion mit dem Rat der Europäischen Union, es nimmt also europäische Gesetze (Richtlinien, Verordnungen, Entscheidungen) an.	6.761904761904762	2.2857142857142856	7	0.5714285714285714	21	24	2	13.083333333333334	3.2
932	In den meisten Politikfeldern gilt dafür seit dem Vertrag von Lissabon das sogenannte ordentliche Gesetzgebungsverfahren (Art 294 AEU-Vertrag), bei dem Parlament und Rat der EU gleichberechtigt sind und jeweils in zwei Lesungen Änderungen an einem von der Europäischen Kommission vorgeschlagenen Gesetzestext einbringen können.	6.363636363636363	2.1363636363636362	7	0.4318181818181818	44	44	3	14.263157894736842	5.111111111
933	Bei Uneinigkeit müssen sich Rat und Parlament in dritter Lesung in einem Vermittlungsausschuss einigen.	6.357142857142857	2.0714285714285716	5	0.5	14	14	1	13.714285714285714	3.3
934	Auch um den hohen Zeitaufwand dieses Verfahrens zu umgehen, werden jedoch immer mehr Gesetzesvorschläge in informellen Trilogverfahren verhandelt, um dann bereits in erster Lesung beschlossen werden zu können: zwischen 2004 und 2009 etwa traf dies auf 72 % aller Gesetzesentwürfe zu, im Vergleich zu 33 % zwischen 1999 und 2004.	5.48	1.84	6	0.32	50	37	2	14.571428571428571	4.75
935	Insgesamt ähnelt das Gesetzgebungsverfahren dem deutschen Gesetzgebungsverfahren zwischen Bundestag und Bundesrat.	9.363636363636363	2.909090909090909	7	0.5454545454545454	11	10	1	17.333333333333332	3.5
936	Allerdings besitzt das Europäische Parlament – anders als der Bundestag – kein unmittelbares Initiativrecht und kann daher keine eigenen Gesetzesvorlagen einbringen.	7.473684210526316	2.526315789473684	6	0.47368421052631576	19	20	2	15.444444444444445	3.1
937	Dieses Initiativrecht hat auf EU-Ebene nur die EU-Kommission, die nach Art 225 AEU-Vertrag allerdings vom Europäischen Parlament zu dessen Ausübung aufgefordert werden kann.	5.615384615384615	1.8461538461538463	4	0.46153846153846156	26	29	2	14.166666666666666	4.777777778
938	In einer verbindlichen Erklärung aus dem Jahr 2010 haben sich die Parlamentarier mit der Kommission geeinigt, den geltenden europarechtlichen Vorschriften eine Interpretationshilfe zu geben, sodass in Zukunft auf Anstoß des Parlamentes die Kommission innerhalb von zwölf Monaten einen Gesetzentwurf vorlegen oder innerhalb von drei Monaten detailliert begründen muss, warum sie es nicht macht.	6.3584905660377355	2.188679245283019	8	0.41509433962264153	53	41	4	13.636363636363637	5
939	Somit hat das Europäische Parlament erstmals ein zumindest eingeschränktes Initiativrecht.	8	2.5	4	0.4	10	9	1	17	3
940	Neben dem ordentlichen Gesetzgebungsverfahren gibt es noch andere Formen der Rechtsetzung in der EU, bei denen das Parlament weniger Mitspracherechte besitzt.	6.476190476190476	2.1904761904761907	7	0.42857142857142855	21	18	2	13.555555555555555	3.142857143
942	So muss das Parlament im Bereich der Wettbewerbspolitik lediglich konsultiert werden.	6.7272727272727275	2.1818181818181817	6	0.36363636363636365	11	11	1	15.25	3
944	Der Hohe Vertreter für Außen- und Sicherheitspolitik muss das Parlament regelmäßig informieren und dafür sorgen, dass die Auffassungen des Parlaments „gebührend berücksichtigt werden“.	6.826086956521739	2.3043478260869565	6	0.5217391304347826	23	15	2	13.727272727272727	3.6
945	Seit Inkrafttreten des Vertrags von Lissabon am 1.	5.25	1.75	4	0.25	8	7	0	18	2.6
946	Dezember 2009 besitzt das Europäische Parlament im Bereich der Gemeinsamen Handelspolitik das Recht, Abänderungsvorschläge zu Gesetzesentwürfen einzubringen sowie auf Ablehnung des jeweiligen Rechtsaktes.	7.826086956521739	2.652173913043478	7	0.6086956521739131	23	23	1	14.357142857142858	4.388888889
947	Nach dieser Eingliederung in das ordentliche Gesetzgebungsverfahren bedürfen Verhandlungsergebnisse der Europäischen Kommission im Bereich der Gemeinsamen Handelspolitik der Genehmigung des Europäischen Parlaments, bevor zur Beschlussfassung durch den Europäischen Rat übergegangen werden kann.	8.15625	2.6875	7	0.53125	32	28	2	15.117647058823529	5.555555556
948	Die Geschichte der Europäischen Union ist durch ein Geflecht konkurrierender Motive und Entwicklungstendenzen charakterisiert, die zu unterschiedlichen Zeitpunkten jeweils richtungsgebend auf die Entwicklung der Gemeinschaft eingewirkt haben.	7.925925925925926	2.4444444444444446	6	0.5185185185185185	27	16	2	15.428571428571429	4.857142857
949	Bezeichnend ist daher die Umsetzung des Möglichen und Machbaren in der jeweils gegebenen zeitgeschichtlichen Lage, nicht die geradlinige Verwirklichung einer genau umrissenen Planung.	6.913043478260869	2.347826086956522	5	0.4782608695652174	23	24	1	15.909090909090908	5.75
950	Das die Strukturen der Europäischen Union langzeitig bestimmende unübersichtliche Vertragskonglomerat ist auf diese Art und Weise von Kompromiss zu Kompromiss und von Erweiterung zu Erweiterung der Gemeinschaft komplexer geworden.	6.931034482758621	2.310344827586207	6	0.5172413793103449	29	29	1	14.4	3.666666667
951	Für die Union resultiert daraus sowohl ein Akzeptanzproblem bei den EU-Bürgern, denen „Brüssel“ immer undurchsichtiger erscheint, als auch die mit dem Mitgliederwachstum verbundene Schwierigkeit, im bestehenden Institutionengefüge die Arbeits- und Handlungsfähigkeit der einzelnen Organe zu gewährleisten.	7.081081081081081	2.324324324324324	8	0.4594594594594595	37	42	2	15.8125	6.333333333
952	Der durch das Ende des Ost-West-Konflikts bedingte tiefgreifende Wandlungsprozess hat zur Europäischen Union geführt, die mit dem Euro über eine gemeinsame Währung verfügt und nun auch die Staaten Mittel- und Osteuropas großteils einschließt.	5.857142857142857	1.8285714285714285	4	0.4857142857142857	35	22	3	13.75	4.3
953	Die Ausgestaltung und Fortführung des europäischen Integrationsprozesses bleibt auch unter den Bedingungen des Reformvertrags von Lissabon eine außerordentliche Bewährungsprobe.	8.31578947368421	2.789473684210526	8	0.47368421052631576	19	12	1	15.777777777777779	4.090909091
954	Neuere Zuspitzungen diesbezüglich resultieren aus der Eurokrise seit 2010, der Flüchtlingskrise ab 2015 und dem durch Referendum im Juni 2016 beschlossenen Austritt Großbritanniens aus der Europäischen Union.	6.666666666666667	2.185185185185185	5	0.4444444444444444	27	26	1	16.666666666666668	3.6
955	Wie in der Gründungsphase der Europäischen Gemeinschaft nach dem Zweiten Weltkrieg wurde auch nach dem Ende des Kalten Kriegs die Deutsche Frage wieder zu einem Katalysator des europäischen Einigungsprozesses.	6.206896551724138	2	6	0.4482758620689655	29	18	1	12.846153846153847	3.642857143
957	Da aber die Tendenz unübersehbar war und es keine ernsthaft evidenten Gründe gab, den Deutschen viereinhalb Jahrzehnte nach Kriegsende die Selbstbestimmung zu verweigern, richtete sich das Bemühen des französischen Staatspräsidenten François Mitterrand zum Jahresende 1989 darauf, das künftige deutsche Machtpotenzial durch eine Vertiefung der europäischen Integration zu binden.	6.833333333333333	2.1666666666666665	5	0.4791666666666667	48	27	3	14.217391304347826	4.636363636
958	Bundeskanzler Helmut Kohl und Außenminister Hans-Dietrich Genscher teilten diese Einschätzung – als Voraussetzung zur Wiedergewinnung der deutschen Einheit – und erwiesen sich auch nach dem Beitritt der DDR zur Bundesrepublik Deutschland als verlässliche europäische Partner, so dass sich seit dem 3 Oktober 1990 die EG-Verträge auch auf die fünf neuen Länder erstrecken konnten.	6.056603773584905	1.8867924528301887	5	0.37735849056603776	53	51	3	13.95	3.533333333
959	Gemeinsam sorgten Mitterrand und Kohl für das Zusammentreten von Regierungskonferenzen zur Wirtschafts- und Währungsunion (Finanzminister) und zur politischen Union (Außenminister) noch im Dezember 1990.	7.25	2.375	7	0.4583333333333333	24	31	1	15.1	3.230769231
960	Ihrem Vorschlag gemäß sollten Umweltpolitik, Einwanderung und Asylrecht, Gesundheit und Drogenbekämpfung vergemeinschaftet werden, eine europäische Staatsbürgerschaft eingeführt und eine Gemeinsame Außen- und Sicherheitspolitik (GASP) auf den Weg gebracht werden.	7.862068965517241	2.5517241379310347	6	0.5172413793103449	29	22	1	14.214285714285714	4.272727273
961	In dem am 7 Februar 1992 in Maastricht von den Außenministern unterzeichneten Vertrag über die Europäische Union (geläufig als „Vertrag von Maastricht“ oder „Unionsvertrag“) war außerdem die Zusammenarbeit in der Justiz- und Innenpolitik festgeschrieben sowie die Einführung einer gemeinsamen Währung bis spätestens 1 Januar 1999 vereinbart.	6.260869565217392	2.108695652173913	5	0.391304347826087	46	42	1	14.470588235294118	4.1
962	Die Rolle des Europäischen Parlaments wurde durch die Einführung des Mitentscheidungsverfahrens, das es dem Rat der EU in einer Reihe von Politikfeldern gleichstellte, erneut aufgewertet.	6.4	2.08	7	0.4	25	27	2	15	4.666666667
