category	length	punct	numbers	text
spam	159	0.0440251572327044	FALSE	Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records
spam	147	0.07482993197278912	FALSE	cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP
spam	152	0.046052631578947366	FALSE	Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)
spam	149	0.06040268456375839	TRUE	URGENT! You have won a 1 week FREE membership in our £<#> Prize Jackpot! Txt the word: CLAIM to No: <#> T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18
ham	88	0.056818181818181816	FALSE	Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan?
spam	152	0.05921052631578947	TRUE	Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to <#> 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
ham	191	0.041884816753926704	FALSE	It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.
spam	149	0.013422818791946308	TRUE	Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call <#> or reply NOW
ham	67	0.05970149253731343	FALSE	I love to cuddle! I want to hold you in my strong arms right now...
ham	52	0.038461538461538464	FALSE	Takin a shower now but yeah I'll leave when I'm done
ham	60	0.05	FALSE	Goodmorning, today i am late for 2hrs. Because of back pain.
spam	52	0.11538461538461539	TRUE	<#> You have won a £2,000 price! To claim, call <#>.
ham	65	0.03076923076923077	FALSE	MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.
spam	151	0.026490066225165563	TRUE	Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW <#> Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL
spam	148	0.0472972972972973	TRUE	You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to <#> now. HG/Suite342/2Lands Row/W1JHL 16+
spam	136	0.04411764705882353	TRUE	Urgent! Please call <#>. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+
ham	163	0.018404907975460124	FALSE	Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!
ham	56	0.08928571428571429	FALSE	yay! finally lol. i missed our cinema trip last week :-(
spam	92	0.08695652173913043	TRUE	Bloomberg -Message center +<#> Why wait? Apply for your future http://careers. bloomberg.com
ham	103	0.019417475728155338	FALSE	Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?
ham	156	0.02564102564102564	FALSE	Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe
ham	62	0.04838709677419355	FALSE	Okey dokey, i‘ll be over in a bit just sorting some stuff out.
ham	169	0.05325443786982249	FALSE	I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
ham	150	0.02	TRUE	Yo do you know anyone  <#>  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
spam	142	0.04929577464788732	TRUE	sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk <#>+ norm 4txt/120p
ham	73	0.0273972602739726	FALSE	Thats cool. i am a gentleman and will treat you with dignity and respect.
spam	117	0.017094017094017096	TRUE	Hey I am really horny want to chat or see me naked text hot to <#> text charged at 150pm to unsubscribe text stop <#>
ham	88	0.03409090909090909	FALSE	Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out
ham	67	0.08955223880597014	FALSE	S.s:)i thinl role is like sachin.just standing. Others have to hit.
ham	157	0.01910828025477707	FALSE	No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second
spam	165	0.05454545454545454	TRUE	UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on <#>. Offer ends 26th July. T&C's apply. Opt-out available
ham	158	0.05063291139240506	FALSE	Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*
spam	107	0.056074766355140186	TRUE	YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to <#> now! 150p/Msg.
spam	157	0.07006369426751592	TRUE	Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on <#> or call2optout/F4Q=
ham	79	0.0379746835443038	FALSE	When you just put in the + sign, choose my number and the pin will show. Right?
spam	132	0.030303030303030304	TRUE	* FREE* POLYPHONIC RINGTONE Text SUPER to <#> to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw
spam	154	0.045454545454545456	TRUE	For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to <#> T&C www.txt43.com 1.50p
spam	152	0.019736842105263157	TRUE	Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area <#> reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL
ham	115	0.017391304347826087	FALSE	Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
ham	111	0.009009009009009009	FALSE	Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish
ham	70	0.04285714285714286	FALSE	Omg I want to scream. I weighed myself and I lost more weight! Woohoo!
spam	140	0.04285714285714286	TRUE	Urgent! call <#> from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+
ham	95	0.042105263157894736	FALSE	So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream
ham	54	0.18518518518518517	FALSE	Haha... can... But i'm having dinner with my cousin...
ham	154	0.05194805194805195	FALSE	The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL
spam	125	0.088	TRUE	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call <#> Identifier Code: <#> Expires 29/10/0
ham	116	0.04310344827586207	FALSE	She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
ham	55	0.14545454545454545	FALSE	K..k..i'm also fine:)when will you complete the course?
spam	152	0.039473684210526314	TRUE	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on <#> to update now! or2stoptxt T&Cs
ham	96	0.010416666666666666	FALSE	Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
spam	137	0.0364963503649635	FALSE	Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...
ham	160	0.025	FALSE	Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
spam	138	0.028985507246376812	TRUE	Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed <#>p per logo/pic
ham	87	0.011494252873563218	FALSE	There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
spam	189	0.06349206349206349	TRUE	Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services <#>. From: [colour=red]text[/colour]TXTstar
spam	89	0.033707865168539325	TRUE	You have an important customer service announcement from PREMIER. Call FREEPHONE <#> now!
spam	132	0.05303030303030303	TRUE	ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to <#> to get entry (std txt rate) T&C's apply <#> for details 18+
spam	147	0.04081632653061224	TRUE	Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE <#> to <#> Yahoo! POBox<#>W45WQ TxtNO 4 no ads 150p
spam	142	0.028169014084507043	TRUE	UR GOING 2 BAHAMAS! CallFREEFONE <#> and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to <#>
ham	134	0.04477611940298507	FALSE	Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?
spam	147	0.02040816326530612	TRUE	Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline <#>. PoBox12n146tf15
spam	141	0.0070921985815602835	TRUE	We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call <#> now or reply for free delivery tomorrow
ham	83	0.024096385542168676	FALSE	Sounds like you have many talents! would you like to go on a dinner date next week?
ham	99	0.04040404040404041	FALSE	Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
spam	140	0.09285714285714286	TRUE	Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call <#> at 10p/min. 2 stop texts call <#>(nat rate)
ham	146	0.10273972602739725	FALSE	Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
spam	152	0.05921052631578947	FALSE	important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
ham	84	0.05952380952380952	FALSE	Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
spam	127	0.07874015748031496	TRUE	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to <#> only 150p/msg. CC: <#> PO BOX 114/14 TCR/W1
spam	124	0.08870967741935484	TRUE	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call <#> Identifier Code: <#> Expires 26/11/04
spam	144	0.08333333333333333	TRUE	Call <#> to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!
ham	63	0.031746031746031744	FALSE	is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?
spam	137	0.043795620437956206	FALSE	Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES
ham	61	0.04918032786885246	FALSE	Sorry . I will be able to get to you. See you in the morning.
spam	134	0.06716417910447761	TRUE	URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW <#> to claim. T&C: RSTM, SW7 3SS. 150ppm
spam	150	0.04	TRUE	Dear Matthew please call <#> from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.
ham	143	0.0979020979020979	FALSE	""Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch"" gdeve..
spam	151	0.026490066225165563	TRUE	Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone <#> or 2StopTx
ham	63	0.14285714285714285	FALSE	i felt so...not any conveying reason.. Ese he... What about me?
spam	117	0.05128205128205128	TRUE	SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to <#> now!
ham	71	0.056338028169014086	FALSE	Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!
ham	72	0.041666666666666664	FALSE	Thanks. It was only from tescos but quite nice. All gone now. Speak soon
spam	148	0.04054054054054054	TRUE	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call <#> from land line. Claim M95. Valid12hrs only
spam	146	0.0684931506849315	FALSE	In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)
ham	62	0.03225806451612903	FALSE	CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx
ham	62	0.11290322580645161	FALSE	Where are you ? You said you would be here when I woke ... :-(
spam	155	0.04516129032258064	FALSE	0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.
spam	137	0.021897810218978103	TRUE	Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 <#> or Call2OptOut/674
spam	141	0.09219858156028368	TRUE	SPJanuary Male Sale! Hot Gay chat now cheaper, call <#>. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call <#> (10p/min)
spam	133	0.03759398496240601	TRUE	URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call <#> from landline. Claim 3030. Valid 12hrs only 150ppm
ham	120	0.05	FALSE	Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.
ham	111	0.05405405405405406	FALSE	I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.
spam	150	0.02	TRUE	Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call <#>.
ham	119	0.11764705882352941	FALSE	Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...
spam	107	0.1588785046728972	TRUE	Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*<#>&first=true18:0430-JUL-05
spam	144	0.06944444444444445	TRUE	You are awarded a SiPix Digital Camera! call <#> from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
spam	82	0.04878048780487805	TRUE	The current leading bid is 151. To pause this auction send OUT. Customer Care: <#>
ham	166	0.018072289156626505	FALSE	Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q?
spam	94	0.11702127659574468	TRUE	A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=<#>
spam	151	0.059602649006622516	TRUE	Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on <#> or call2optout/4QF2
ham	59	0.01694915254237288	FALSE	Yeah sure, give me a couple minutes to track down my wallet
ham	55	0.07272727272727272	TRUE	Actually nvm, got hella cash, we still on for  <#> ish?
ham	124	0.04032258064516129	FALSE	That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!
ham	84	0.047619047619047616	FALSE	Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..
spam	126	0.031746031746031744	TRUE	YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call <#>
ham	51	0.0196078431372549	FALSE	i see. When we finish we have loads of loans to pay
spam	147	0.05442176870748299	TRUE	Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to <#> now. 150p/msg rcvd. CustCare:<#>
spam	141	0.0070921985815602835	TRUE	Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call <#> or reply for delivery tomorrow
ham	55	0.09090909090909091	FALSE	I call you later, don't have network. If urgnt, sms me.
spam	138	0.050724637681159424	TRUE	UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to <#> . SkilGme. TsCs<#>Winawk!Age16 £1.50perWKsub
ham	93	0.010752688172043012	FALSE	No, I decided that only people who care about stuff vote and caring about stuff is for losers
spam	142	0.04929577464788732	TRUE	Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on <#> or call 2optout
spam	148	0.033783783783783786	TRUE	Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on <#>
ham	78	0.14102564102564102	FALSE	How are you with moneY...as in to you...money aint a thing....how are you sha!
spam	158	0.06962025316455696	TRUE	GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. <#>.2stop reply STOP. msg@£1.50rcvd
ham	84	0.023809523809523808	FALSE	We're all getting worried over here, derek and taylor have already assumed the worst
spam	71	0.04225352112676056	FALSE	For sale - arsenal dartboard. Good condition but no doubles or trebles!
spam	137	0.0364963503649635	TRUE	URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW <#>. ACL<#>PM
spam	70	0.05714285714285714	TRUE	Sorry I missed your call let's talk when you have the time. I'm on <#>
ham	78	0.1282051282051282	FALSE	Hai dear friends... This is my new & present number..:) By Rajitha Raj (Ranju)
ham	68	0.04411764705882353	FALSE	Aight I'll grab something to eat too, text me when you're back at mu
spam	114	0.11403508771929824	FALSE	Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.
ham	111	0.036036036036036036	FALSE	Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.
spam	156	0.07051282051282051	FALSE	Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow
ham	109	0.009174311926605505	TRUE	The 2 oz guy is being kinda flaky but one friend is interested in picking up $ <#>  worth tonight if possible
spam	144	0.05555555555555555	FALSE	If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy
ham	196	0.03571428571428571	TRUE	Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  <#> g wifi ipad. And what are you saying about the about the  <#> g?
ham	63	0.06349206349206349	TRUE	You available now? I'm like right around hillsborough &  <#> th
spam	156	0.057692307692307696	TRUE	Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to <#> to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16
ham	113	0.22123893805309736	FALSE	Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
spam	149	0.04697986577181208	TRUE	WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call <#>. Claim code KL341. Valid 12 hours only.
ham	151	0.026490066225165563	FALSE	I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him
ham	89	0.02247191011235955	FALSE	All boys made fun of me today. Ok i have no problem. I just sent one message just for fun
spam	147	0.05442176870748299	FALSE	FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv
spam	150	0.13333333333333333	TRUE	URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call <#> ASAP! BOX97N7QP, 150ppm
spam	140	0.007142857142857143	TRUE	URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call <#> Claim code K52 Valid 12hrs 150p pm
ham	153	0.05228758169934641	FALSE	Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL
ham	104	0.019230769230769232	FALSE	What's happening with you. Have you gotten a job and have you begun registration for permanent residency
ham	66	0.030303030303030304	FALSE	Great escape. I fancy the bridge but needs her lager. See you tomo
spam	141	0.028368794326241134	TRUE	complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. <#> NOW from Landline not to lose out! Box434SK38WP150PPM18+
ham	84	0.023809523809523808	FALSE	Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
spam	139	0.050359712230215826	TRUE	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on <#>-stopsms-<#>ppm
ham	112	0.026785714285714284	FALSE	It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
ham	107	0.018691588785046728	FALSE	cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x
ham	61	0.06557377049180328	FALSE	Dear :-/ why you mood off. I cant drive so i brother to drive
ham	97	0.030927835051546393	FALSE	""CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X""
ham	109	0.05504587155963303	FALSE	I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.
ham	124	0.04838709677419355	FALSE	Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!
spam	137	0.021897810218978103	TRUE	WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call <#> from land line. claim 3030 valid 12hrs only 150ppm
spam	73	0.0136986301369863	TRUE	Please CALL <#> immediately as there is an urgent message waiting for you
spam	137	0.06569343065693431	TRUE	2p per min to call Germany <#> from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
ham	149	0.020134228187919462	FALSE	I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin
spam	92	0.03260869565217391	TRUE	We currently have a message awaiting your collection. To collect your message just call <#>.
spam	144	0.04861111111111111	TRUE	You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: <#>! IBHltd LdnW15H 150p/Mtmsgrcvd18
ham	65	0.015384615384615385	FALSE	Let me know when you've got the money so carlos can make the call
spam	140	0.05714285714285714	TRUE	Call Germany for only 1 pence per minute! Call from a fixed line via access number <#>. No prepayment. Direct access! www.telediscount.co.uk
ham	52	0.038461538461538464	FALSE	I like to talk pa but am not able to. I dont know y.
ham	193	0.015544041450777202	FALSE	I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
spam	153	0.032679738562091505	FALSE	Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
spam	132	0.030303030303030304	TRUE	You are being contacted by our dating service by someone you know! To find out who it is, call from a land line <#>. PoBox45W2TG150P
spam	148	0.02702702702702703	TRUE	Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:<#>p
ham	95	0.042105263157894736	FALSE	All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
spam	152	0.039473684210526314	TRUE	5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed <#> profit 2 charity.
spam	140	0.04285714285714286	TRUE	FREE RINGTONE text FIRST to <#> for a poly or text GET to <#> for a true tone! Help? <#> after 1st free, tones are 3x£150pw to e£nd txt stop
ham	65	0.03076923076923077	FALSE	Pls speak with me. I wont ask anything other then you friendship.
spam	152	0.08552631578947369	TRUE	WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call <#> Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins
ham	61	0.04918032786885246	FALSE	I'm going 2 orchard now laready me reaching soon. U reaching?
spam	152	0.03289473684210526	TRUE	Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to <#>. Optout txt ENG STOP Box<#> W111WX £1.50
ham	122	0.040983606557377046	FALSE	How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …
spam	155	0.04516129032258064	FALSE	Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply
spam	158	0.03164556962025317	TRUE	44 <#>, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call <#>.
ham	57	0.03508771929824561	FALSE	Omw back to tampa from west palm, you hear what happened?
spam	159	0.06289308176100629	TRUE	Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox<#>W45WQ 150p
ham	51	0.058823529411764705	FALSE	Haiyoh... Maybe your hamster was jealous of million
spam	104	0.057692307692307696	FALSE	1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!
spam	139	0.02158273381294964	TRUE	Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to <#>
ham	63	0.07936507936507936	FALSE	We not leaving yet. Ok lor then we go elsewhere n eat. U thk...
ham	75	0.04	FALSE	Ugh y can't u just apologize, admit u were wrong and ask me to take u back?
spam	137	0.021897810218978103	TRUE	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on <#> between 10am-7pm
spam	79	0.0379746835443038	TRUE	Your unique user ID is 1172. For removal send STOP to <#> customer services <#>
spam	96	0.07291666666666667	TRUE	Call <#> and send our girls into erotic ecstacy. Just 60p/min. To stop texts call <#> (nat rate)
ham	149	0.0738255033557047	FALSE	Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)
ham	73	0.0273972602739726	FALSE	And I don't plan on staying the night but I prolly won't be back til late
ham	76	0.02631578947368421	FALSE	I don't think I can get away for a trek that long with family in town, sorry
ham	98	0.01020408163265306	FALSE	Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
ham	82	0.012195121951219513	FALSE	Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
spam	153	0.0196078431372549	FALSE	This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
ham	157	0.025477707006369428	FALSE	Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng
spam	127	0.08661417322834646	TRUE	PRIVATE! Your 2003 Account Statement for <#> shows 800 un-redeemed S.I.M. points. Call <#> Identifier Code <#> Expires 18/11/04
spam	157	0.050955414012738856	FALSE	Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!
ham	107	0.028037383177570093	TRUE	You give us back my id proof and  <#>  rs. We wont allow you to work. We will come to your home within days
spam	138	0.06521739130434782	TRUE	5 Free Top Polyphonic Tones call <#>, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to <#>, £3 per pole. UnSub <#>.
ham	58	0.017241379310344827	FALSE	Not getting anywhere with this damn job hunting over here!
spam	156	0.08974358974358974	TRUE	I don't know u and u don't know me. Send CHAT to <#> now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
spam	151	0.052980132450331126	TRUE	Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to <#> NOW! Opt-out txt ENG STOP. Box<#> W111WX £1.50
ham	121	0.024793388429752067	FALSE	Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down
spam	159	0.06918238993710692	TRUE	Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to <#>. Cost 50p +std text
ham	147	0.027210884353741496	FALSE	Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
ham	82	0.012195121951219513	FALSE	Are there TA jobs available? Let me know please cos i really need to start working
ham	56	0.07142857142857142	FALSE	""Hi darlin did youPhone me? Im atHome if youwanna chat.""
spam	151	0.06622516556291391	TRUE	Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to <#> now! Nyt.EC2A.3LP.msg@150p
